TagId,TagName,TagType,StockCode,StockName
C50760,東協,concept,9904,寶成
C50760,東協,concept,9939,宏全
C50760,東協,concept,9940,信義
C50770,建材,concept,1726,永記
C50770,建材,concept,1809,中釉
C50770,建材,concept,1810,和成
C50770,建材,concept,1817,凱撒衛
C50770,建材,concept,9906,欣巴巴
C50780,黃金,concept,1785,光洋科
C50780,黃金,concept,8390,金益鼎
C50780,黃金,concept,9955,佳龍
C50790,Mini LED,concept,2409,友達
C50790,Mini LED,concept,3481,群創
C50790,Mini LED,concept,3527,聚積
C50790,Mini LED,concept,4956,光鋐
C50790,Mini LED,concept,5434,崇越
C50790,Mini LED,concept,2393,億光
C50790,Mini LED,concept,2426,鼎元
C50790,Mini LED,concept,3321,同泰
C50800,散熱模組,concept,2354,鴻準
C50800,散熱模組,concept,2421,建準
C50800,散熱模組,concept,3017,奇鋐
C50800,散熱模組,concept,3324,雙鴻
C50800,散熱模組,concept,3483,力致
C50800,散熱模組,concept,6230,尼得科超眾
C50800,散熱模組,concept,6591,動力-KY
C50800,散熱模組,concept,3338,泰碩
C50810,新藥,concept,1734,杏輝
C50810,新藥,concept,1760,寶齡富錦
C50810,新藥,concept,1789,神隆
C50810,新藥,concept,2104,國際中橡
C50810,新藥,concept,3176,基亞
C50810,新藥,concept,3205,佰研
C50810,新藥,concept,4105,東洋
C50810,新藥,concept,4108,懷特
C50820,iPhone,concept,2308,台達電
C50820,iPhone,concept,2313,華通
C50820,iPhone,concept,2317,鴻海
C50820,iPhone,concept,2330,台積電
C50820,iPhone,concept,2354,鴻準
C50820,iPhone,concept,2383,台光電
C50820,iPhone,concept,2392,正崴
C50820,iPhone,concept,2421,建準
C50830,AMD,concept,2303,聯電
C50830,AMD,concept,2330,台積電
C50830,AMD,concept,2331,精英
C50830,AMD,concept,2353,宏碁
C50830,AMD,concept,2356,英業達
C50830,AMD,concept,2357,華碩
C50830,AMD,concept,2363,矽統
C50830,AMD,concept,2364,倫飛
C50840,雙十一,concept,1476,儒鴻
C50840,雙十一,concept,1477,聚陽
C50840,雙十一,concept,1904,正隆
C50840,雙十一,concept,1905,華紙
C50840,雙十一,concept,1907,永豐餘
C50840,雙十一,concept,1909,榮成
C50840,雙十一,concept,2347,聯強
C50840,雙十一,concept,2353,宏碁
C50850,PS5,concept,2301,光寶科
C50850,PS5,concept,2308,台達電
C50850,PS5,concept,2317,鴻海
C50850,PS5,concept,2330,台積電
C50850,PS5,concept,2354,鴻準
C50850,PS5,concept,2385,群光
C50850,PS5,concept,2392,正崴
C50850,PS5,concept,2454,聯發科
C50851,PCB,concept,2313,華通
C50851,PCB,concept,2316,楠梓電
C50851,PCB,concept,2355,敬鵬
C50851,PCB,concept,2367,燿華
C50851,PCB,concept,2368,金像電
C50851,PCB,concept,2429,銘旺科
C50851,PCB,concept,3037,欣興
C50851,PCB,concept,3044,健鼎
C50852,IC載板,concept,3037,欣興
C50852,IC載板,concept,8046,南電
C50852,IC載板,concept,3189,景碩
C50852,IC載板,concept,4958,臻鼎-KY
C50853,被動元件,concept,2308,台達電
C50853,被動元件,concept,2327,國巨*
C50853,被動元件,concept,2375,凱美
C50853,被動元件,concept,2413,環科
C50853,被動元件,concept,2428,興勤
C50853,被動元件,concept,2472,立隆電
C50853,被動元件,concept,2478,大毅
C50853,被動元件,concept,2484,希華
C50854,電容,concept,2327,國巨*
C50854,電容,concept,2375,凱美
C50854,電容,concept,2472,立隆電
C50854,電容,concept,2492,華新科
C50854,電容,concept,3026,禾伸堂
C50854,電容,concept,3090,日電貿
C50854,電容,concept,6449,鈺邦
C50854,電容,concept,8042,金山電
C50855,電阻,concept,2375,凱美
C50855,電阻,concept,3002,歐格
C50855,電阻,concept,3624,光頡
C50855,電阻,concept,6204,艾華
C50856,電感,concept,2308,台達電
C50856,電感,concept,2413,環科
C50856,電感,concept,3207,耀勝
C50856,電感,concept,3236,千如
C50856,電感,concept,3357,臺慶科
C50856,電感,concept,3624,光頡
C50856,電感,concept,6155,鈞寶
C50856,電感,concept,6432,今展科
C50857,石英元件,concept,2484,希華
C50857,石英元件,concept,3042,晶技
C50857,石英元件,concept,3221,台嘉碩
C50857,石英元件,concept,6174,安碁
C50857,石英元件,concept,8182,加高
C50858,鋁質電容,concept,2375,凱美
C50858,鋁質電容,concept,2472,立隆電
C50858,鋁質電容,concept,3090,日電貿
C50858,鋁質電容,concept,8042,金山電
C50859,保護元件,concept,2428,興勤
C50859,保護元件,concept,2478,大毅
C50859,保護元件,concept,6224,聚鼎
C50859,保護元件,concept,6642,富致
C50859,保護元件,concept,6411,晶焱
C50860,濾波器,concept,2484,希華
C50860,濾波器,concept,3152,璟德
C50860,濾波器,concept,3221,台嘉碩
C50860,濾波器,concept,6174,安碁
C50860,濾波器,concept,3491,昇達科
C50861,變壓器,concept,2308,台達電
C50861,變壓器,concept,2413,環科
C50861,變壓器,concept,2459,敦吉
C50861,變壓器,concept,3027,盛達
C50861,變壓器,concept,3058,立德
C50861,變壓器,concept,3191,雲嘉南
C50861,變壓器,concept,3207,耀勝
C50861,變壓器,concept,3609,三一東林
C50862,電源供應器,concept,1471,首利
C50862,電源供應器,concept,2301,光寶科
C50862,電源供應器,concept,2308,台達電
C50862,電源供應器,concept,2385,群光
C50862,電源供應器,concept,2413,環科
C50862,電源供應器,concept,2420,新巨
C50862,電源供應器,concept,2431,聯昌
C50862,電源供應器,concept,2457,飛宏
C50863,連接器,concept,2317,鴻海
C50863,連接器,concept,2328,廣宇
C50863,連接器,concept,2392,正崴
C50863,連接器,concept,2460,建通
C50863,連接器,concept,2483,百容
C50863,連接器,concept,3003,健和興
C50863,連接器,concept,3023,信邦
C50863,連接器,concept,3217,優群
C50864,PCB材料,concept,3115,富榮綱
C50864,PCB材料,concept,3305,昇貿
C50864,PCB材料,concept,3631,晟楠
C50864,PCB材料,concept,3645,達邁
C50864,PCB材料,concept,5381,合正
C50864,PCB材料,concept,8074,鉅橡
C50865,銅箔,concept,4989,榮科
C50865,銅箔,concept,8358,金居
C50866,銅箔基板,concept,2383,台光電
C50866,銅箔基板,concept,5340,建榮
C50866,銅箔基板,concept,5381,合正
C50866,銅箔基板,concept,5475,德宏
C50866,銅箔基板,concept,5481,新華
C50866,銅箔基板,concept,6213,聯茂
C50866,銅箔基板,concept,6274,台燿
C50866,銅箔基板,concept,8039,台虹
C50867,Chromebook,concept,2317,鴻海
C50867,Chromebook,concept,2324,仁寶
C50867,Chromebook,concept,2353,宏碁
C50867,Chromebook,concept,2357,華碩
C50867,Chromebook,concept,2379,瑞昱
C50867,Chromebook,concept,2382,廣達
C50867,Chromebook,concept,2454,聯發科
C50867,Chromebook,concept,2458,義隆
C50868,居家辦公(WFH),concept,2324,仁寶
C50868,居家辦公(WFH),concept,2353,宏碁
C50868,居家辦公(WFH),concept,2357,華碩
C50868,居家辦公(WFH),concept,2376,技嘉
C50868,居家辦公(WFH),concept,2377,微星
C50868,居家辦公(WFH),concept,2382,廣達
C50868,居家辦公(WFH),concept,2458,義隆
C50868,居家辦公(WFH),concept,3596,智易
C50869,物流,concept,1904,正隆
C50869,物流,concept,1907,永豐餘
C50869,物流,concept,1909,榮成
C50869,物流,concept,2607,榮運
C50869,物流,concept,2608,嘉里大榮
C50869,物流,concept,2636,台驊控股
C50869,物流,concept,2642,宅配通
C50869,物流,concept,2643,捷迅
C50870,O-RAN,concept,2314,台揚
C50870,O-RAN,concept,2345,智邦
C50870,O-RAN,concept,2382,廣達
C50870,O-RAN,concept,2412,中華電
C50870,O-RAN,concept,3062,建漢
C50870,O-RAN,concept,3138,耀登
C50870,O-RAN,concept,3380,明泰
C50870,O-RAN,concept,3596,智易
C50871,電商,concept,1515,力山
C50871,電商,concept,1598,岱宇
C50871,電商,concept,1736,喬山
C50871,電商,concept,2353,宏碁
C50871,電商,concept,2357,華碩
C50871,電商,concept,2376,技嘉
C50871,電商,concept,2377,微星
C50871,電商,concept,2608,嘉里大榮
C50872,線上遊戲,concept,3083,網龍
C50872,線上遊戲,concept,3086,華義
C50872,線上遊戲,concept,3293,鈊象
C50872,線上遊戲,concept,3546,宇峻
C50872,線上遊戲,concept,3687,歐買尬
C50872,線上遊戲,concept,4946,辣椒
C50872,線上遊戲,concept,5478,智冠
C50872,線上遊戲,concept,6111,大宇資
C50873,功率半導體,concept,2303,聯電
C50873,功率半導體,concept,2330,台積電
C50873,功率半導體,concept,2342,茂矽
C50873,功率半導體,concept,2351,順德
C50873,功率半導體,concept,2481,強茂
C50873,功率半導體,concept,3317,尼克森
C50873,功率半導體,concept,3653,健策
C50873,功率半導體,concept,3675,德微
C50874,虛擬貨幣,concept,2308,台達電
C50874,虛擬貨幣,concept,2330,台積電
C50874,虛擬貨幣,concept,2357,華碩
C50874,虛擬貨幣,concept,2376,技嘉
C50874,虛擬貨幣,concept,2377,微星
C50874,虛擬貨幣,concept,2388,威盛
C50874,虛擬貨幣,concept,2399,映泰
C50874,虛擬貨幣,concept,2408,南亞科
C50875,NIKE,concept,1307,三芳
C50875,NIKE,concept,1434,福懋
C50875,NIKE,concept,1476,儒鴻
C50875,NIKE,concept,4401,東隆興
C50875,NIKE,concept,4438,廣越
C50875,NIKE,concept,9802,鈺齊-KY
C50875,NIKE,concept,9904,寶成
C50875,NIKE,concept,9910,豐泰
C50876,快速充電,concept,2436,偉詮電
C50876,快速充電,concept,2454,聯發科
C50876,快速充電,concept,3122,笙泉
C50876,快速充電,concept,3588,通嘉
C50876,快速充電,concept,4952,凌通
C50876,快速充電,concept,6202,盛群
C50876,快速充電,concept,8081,致新
C50877,資產股,concept,1101,台泥
C50877,資產股,concept,1103,嘉泥
C50877,資產股,concept,1110,東泥
C50877,資產股,concept,1234,黑松
C50877,資產股,concept,1314,中石化
C50877,資產股,concept,1315,達新
C50877,資產股,concept,1321,大洋
C50877,資產股,concept,1402,遠東新
C50878,MIH,concept,1319,東陽
C50878,MIH,concept,1326,台化
C50878,MIH,concept,1536,和大
C50878,MIH,concept,2105,正新
C50878,MIH,concept,2106,建大
C50878,MIH,concept,2201,裕隆
C50878,MIH,concept,2308,台達電
C50878,MIH,concept,2317,鴻海
C50879,WiFi 6,concept,2379,瑞昱
C50879,WiFi 6,concept,2454,聯發科
C50879,WiFi 6,concept,3558,神準
C50879,WiFi 6,concept,3596,智易
C50879,WiFi 6,concept,4906,正文
C50879,WiFi 6,concept,4968,立積
C50879,WiFi 6,concept,5388,中磊
C50879,WiFi 6,concept,6285,啟碁
C50880,HPC,concept,2317,鴻海
C50880,HPC,concept,2330,台積電
C50880,HPC,concept,3037,欣興
C50880,HPC,concept,3042,晶技
C50880,HPC,concept,3228,金麗科
C50880,HPC,concept,3443,創意
C50880,HPC,concept,3529,力旺
C50880,HPC,concept,3661,世芯-KY
C50881,元宇宙,concept,2303,聯電
C50881,元宇宙,concept,2308,台達電
C50881,元宇宙,concept,2330,台積電
C50881,元宇宙,concept,2379,瑞昱
C50881,元宇宙,concept,2388,威盛
C50881,元宇宙,concept,2395,研華
C50881,元宇宙,concept,2401,凌陽
C50881,元宇宙,concept,2458,義隆
C50882,原料藥,concept,1762,中化生
C50882,原料藥,concept,1777,生泰
C50882,原料藥,concept,1789,神隆
C50882,原料藥,concept,4102,永日
C50882,原料藥,concept,4119,旭富
C50882,原料藥,concept,4167,松瑞藥
C50882,原料藥,concept,4746,台耀
C50883,生物相似藥,concept,6541,泰福-KY
C50883,生物相似藥,concept,6589,台康生技
C50884,新藥研發,concept,1760,寶齡富錦
C50884,新藥研發,concept,3176,基亞
C50884,新藥研發,concept,4108,懷特
C50884,新藥研發,concept,4128,中天
C50884,新藥研發,concept,4130,健亞
C50884,新藥研發,concept,4147,中裕
C50884,新藥研發,concept,4157,太景*-KY
C50884,新藥研發,concept,4162,智擎
C50885,生技醫療,concept,4726,永昕
C50885,生技醫療,concept,6662,樂斯科
C50885,生技醫療,concept,3224,三顧
C50885,生技醫療,concept,4147,中裕
C50885,生技醫療,concept,6472,保瑞
C50885,生技醫療,concept,6541,泰福-KY
C50885,生技醫療,concept,6550,北極星藥業-KY
C50885,生技醫療,concept,6589,台康生技
C50886,生物檢測,concept,4131,浩泰
C50886,生物檢測,concept,4133,亞諾法
C50886,生物檢測,concept,4160,訊聯基因
C50886,生物檢測,concept,4171,瑞基
C50886,生物檢測,concept,6598,ABC-KY
C50886,生物檢測,concept,6615,慧智
C50887,再生醫療,concept,1784,訊聯
C50887,再生醫療,concept,3118,進階
C50887,再生醫療,concept,3224,三顧
C50887,再生醫療,concept,6712,長聖
C50887,再生醫療,concept,6550,北極星藥業-KY
C50887,再生醫療,concept,6794,向榮生技
C50887,再生醫療,concept,6461,益得
C50888,醫藥通路,concept,4120,友華
C50888,醫藥通路,concept,4173,久裕
C50888,醫藥通路,concept,4175,杏一
C50888,醫藥通路,concept,6469,大樹
C50888,醫藥通路,concept,6496,科懋
C50889,醫療器材耗材,concept,1733,五鼎
C50889,醫療器材耗材,concept,1784,訊聯
C50889,醫療器材耗材,concept,1799,易威
C50889,醫療器材耗材,concept,3373,熱映
C50889,醫療器材耗材,concept,4107,邦特
C50889,醫療器材耗材,concept,4121,優盛
C50889,醫療器材耗材,concept,4126,太醫
C50889,醫療器材耗材,concept,4129,聯合
C50890,醫療儀器設備,concept,1788,杏昌
C50890,醫療儀器設備,concept,4104,佳醫
C50890,醫療儀器設備,concept,4164,承業醫
C50890,醫療儀器設備,concept,4745,合富-KY
C50891,醫美保養妝品,concept,1736,喬山
C50891,醫美保養妝品,concept,1783,和康生
C50891,醫美保養妝品,concept,1786,科妍
C50891,醫美保養妝品,concept,4137,麗豐-KY
C50891,醫美保養妝品,concept,4190,佐登-KY
C50891,醫美保養妝品,concept,4728,雙美
C50891,醫美保養妝品,concept,6130,上亞科技
C50891,醫美保養妝品,concept,6523,達爾膚
C50892,運動健身,concept,1515,力山
C50892,運動健身,concept,1593,祺驊
C50892,運動健身,concept,1598,岱宇
C50892,運動健身,concept,1736,喬山
C50893,視力保健,concept,1565,精華
C50893,視力保健,concept,1813,寶利徠
C50893,視力保健,concept,3218,大學光
C50893,視力保健,concept,5312,寶島科
C50893,視力保健,concept,6491,晶碩
C50893,視力保健,concept,6782,視陽
C50894,衛生保健,concept,1731,美吾華
C50894,衛生保健,concept,6504,南六
C50894,衛生保健,concept,8929,富堡
C50894,衛生保健,concept,9919,康那香
C50895,農業生技,concept,1240,茂生農經
C50895,農業生技,concept,1712,興農
C50895,農業生技,concept,1722,台肥
C50895,農業生技,concept,4148,全宇生技-KY
C50895,農業生技,concept,6508,惠光
C50895,農業生技,concept,6578,達邦蛋白
C50896,醫療院所,concept,4139,馬光-KY
C50897,醫療管理顧問,concept,8403,盛弘
C50898,製藥業,concept,1720,生達
C50898,製藥業,concept,1734,杏輝
C50898,製藥業,concept,1752,南光
C50898,製藥業,concept,1795,美時
C50898,製藥業,concept,3705,永信
C50898,製藥業,concept,4105,東洋
C50898,製藥業,concept,4111,濟生
C50898,製藥業,concept,4114,健喬
C50899,ChatGPT,concept,2330,台積電
C50899,ChatGPT,concept,2357,華碩
C50899,ChatGPT,concept,2376,技嘉
C50899,ChatGPT,concept,2382,廣達
C50899,ChatGPT,concept,2425,承啟
C50899,ChatGPT,concept,3029,零壹
C50899,ChatGPT,concept,3035,智原
C50899,ChatGPT,concept,3443,創意
C50900,碳權,concept,1301,台塑
C50900,碳權,concept,1503,士電
C50900,碳權,concept,1513,中興電
C50900,碳權,concept,1519,華城
C50900,碳權,concept,1605,華新
C50900,碳權,concept,1609,大亞
C50900,碳權,concept,1904,正隆
C50900,碳權,concept,1905,華紙
C50901,氣候變遷,concept,1519,華城
C50901,氣候變遷,concept,1589,永冠-KY
C50901,氣候變遷,concept,1609,大亞
C50901,氣候變遷,concept,2208,台船
C50901,氣候變遷,concept,2308,台達電
C50901,氣候變遷,concept,2330,台積電
C50901,氣候變遷,concept,2406,國碩
C50901,氣候變遷,concept,3576,聯合再生
C50902,無人機,concept,1611,中電
C50902,無人機,concept,1723,中碳
C50902,無人機,concept,2049,上銀
C50902,無人機,concept,2303,聯電
C50902,無人機,concept,2352,佳世達
C50902,無人機,concept,2360,致茂
C50902,無人機,concept,2385,群光
C50902,無人機,concept,2388,威盛
C50903,鴻海MIH電動車平台,concept,1409,新纖
C50903,鴻海MIH電動車平台,concept,1506,正道
C50903,鴻海MIH電動車平台,concept,1536,和大
C50903,鴻海MIH電動車平台,concept,2002,中鋼
C50903,鴻海MIH電動車平台,concept,2105,正新
C50903,鴻海MIH電動車平台,concept,2201,裕隆
C50903,鴻海MIH電動車平台,concept,2301,光寶科
C50903,鴻海MIH電動車平台,concept,2308,台達電
C50904,長期照護,concept,1733,五鼎
C50904,長期照護,concept,1736,喬山
C50904,長期照護,concept,1781,合世
C50904,長期照護,concept,1783,和康生
C50904,長期照護,concept,1784,訊聯
C50904,長期照護,concept,1788,杏昌
C50904,長期照護,concept,2324,仁寶
C50904,長期照護,concept,2349,錸德
C50905,美元升值,concept,1519,華城
C50905,美元升值,concept,2313,華通
C50905,美元升值,concept,2356,英業達
C50905,美元升值,concept,2357,華碩
C50905,美元升值,concept,2368,金像電
C50905,美元升值,concept,2376,技嘉
C50905,美元升值,concept,2377,微星
C50905,美元升值,concept,2382,廣達
C50906,小米,concept,2313,華通
C50906,小米,concept,2317,鴻海
C50906,小米,concept,2356,英業達
C50906,小米,concept,2409,友達
C50906,小米,concept,2436,偉詮電
C50906,小米,concept,2454,聯發科
C50906,小米,concept,2478,大毅
C50906,小米,concept,2492,華新科
C50907,3D列印,concept,1409,新纖
C50907,3D列印,concept,1455,集盛
C50907,3D列印,concept,1504,東元
C50907,3D列印,concept,1597,直得
C50907,3D列印,concept,1717,長興
C50907,3D列印,concept,1785,光洋科
C50907,3D列印,concept,2049,上銀
C50907,3D列印,concept,2067,嘉鋼
C50908,太陽能,concept,2308,台達電
C50908,太陽能,concept,5871,中租-KY
C50908,太陽能,concept,6409,旭隼
C50908,太陽能,concept,2409,友達
C50908,太陽能,concept,5483,中美晶
C50908,太陽能,concept,2371,大同
C50908,太陽能,concept,3023,信邦
C50908,太陽能,concept,1513,中興電
C50909,CoWoS,concept,2330,台積電
C50909,CoWoS,concept,3711,日月光投控
C50909,CoWoS,concept,3374,精材
C50909,CoWoS,concept,2449,京元電子
C50909,CoWoS,concept,1560,中砂
C50909,CoWoS,concept,3680,家登
C50909,CoWoS,concept,3131,弘塑
C50909,CoWoS,concept,3583,辛耘
C50910,次世代半導體,concept,2330,台積電
C50910,次世代半導體,concept,5347,世界
C50910,次世代半導體,concept,2342,茂矽
C50910,次世代半導體,concept,3714,富采
C50910,次世代半導體,concept,6488,環球晶
C50910,次世代半導體,concept,8086,宏捷科
C50910,次世代半導體,concept,2340,台亞
C50910,次世代半導體,concept,3707,漢磊
C50911,光通訊,concept,2345,智邦
C50911,光通訊,concept,3081,聯亞
C50911,光通訊,concept,2455,全新
C50911,光通訊,concept,3234,光環
C50911,光通訊,concept,4979,華星光
C50911,光通訊,concept,6451,訊芯-KY
C50911,光通訊,concept,3450,聯鈞
C50911,光通訊,concept,3363,上詮
C50912,AI PC,concept,2454,聯發科
C50912,AI PC,concept,2458,義隆
C50912,AI PC,concept,6138,茂達
C50912,AI PC,concept,2344,華邦電
C50912,AI PC,concept,2408,南亞科
C50912,AI PC,concept,2330,台積電
C50912,AI PC,concept,3711,日月光投控
C50912,AI PC,concept,4966,譜瑞-KY
C50913,記憶體,concept,2408,南亞科
C50913,記憶體,concept,8299,群聯
C50913,記憶體,concept,2344,華邦電
C50913,記憶體,concept,2451,創見
C50913,記憶體,concept,3260,威剛
C50913,記憶體,concept,4967,十銓
C50913,記憶體,concept,8271,宇瞻
C50913,記憶體,concept,8084,巨虹
C50914,HBM,concept,2467,志聖
C50914,HBM,concept,3443,創意
C50914,HBM,concept,6239,力成
C50914,HBM,concept,8112,至上
C50915,玻璃基板 E-Core Sys.,concept,2049,上銀
C50915,玻璃基板 E-Core Sys.,concept,2464,盟立
C50915,玻璃基板 E-Core Sys.,concept,3583,辛耘
C50915,玻璃基板 E-Core Sys.,concept,6405,悅城
C50915,玻璃基板 E-Core Sys.,concept,6664,群翊
C50915,玻璃基板 E-Core Sys.,concept,6937,天虹
C50915,玻璃基板 E-Core Sys.,concept,8027,鈦昇
C50915,玻璃基板 E-Core Sys.,concept,8374,羅昇
C50916,FOPLP扇出型封裝,concept,3481,群創
C50916,FOPLP扇出型封裝,concept,3580,友威科
C50916,FOPLP扇出型封裝,concept,3663,鑫科
C50916,FOPLP扇出型封裝,concept,3711,日月光投控
C50916,FOPLP扇出型封裝,concept,6239,力成
C50916,FOPLP扇出型封裝,concept,8064,東捷
C50917,GB200,concept,2301,光寶科
C50917,GB200,concept,2308,台達電
C50917,GB200,concept,2392,正崴
C50917,GB200,concept,3211,順達
C50917,GB200,concept,3625,西勝
C50917,GB200,concept,4931,新盛力
C50917,GB200,concept,5309,系統電
C50917,GB200,concept,6121,新普
C50918,BBU,concept,3211,順達
C50918,BBU,concept,4931,新盛力
C50918,BBU,concept,6781,AES-KY
C50918,BBU,concept,2308,台達電
C50918,BBU,concept,2301,光寶科
C50918,BBU,concept,5309,系統電
C50918,BBU,concept,3003,健和興
C50918,BBU,concept,2392,正崴
C50919,ASIC,concept,2454,聯發科
C50919,ASIC,concept,3661,世芯-KY
C50919,ASIC,concept,3443,創意
C50919,ASIC,concept,3035,智原
C50919,ASIC,concept,2388,威盛
C50919,ASIC,concept,2401,凌陽
C50919,ASIC,concept,6695,芯鼎
C50919,ASIC,concept,8054,安國
C50920,矽智財IP,concept,3035,智原
C50920,矽智財IP,concept,3443,創意
C50920,矽智財IP,concept,3529,力旺
C50920,矽智財IP,concept,3661,世芯-KY
C50920,矽智財IP,concept,6423,億而得
C50920,矽智財IP,concept,6533,晶心科
C50920,矽智財IP,concept,6568,宏觀
C50920,矽智財IP,concept,6643,M31
C50921,3DIC聯盟,concept,1711,永光
C50921,3DIC聯盟,concept,1717,長興
C50921,3DIC聯盟,concept,2308,台達電
C50921,3DIC聯盟,concept,2330,台積電
C50921,3DIC聯盟,concept,2360,致茂
C50921,3DIC聯盟,concept,2395,研華
C50921,3DIC聯盟,concept,2467,志聖
C50921,3DIC聯盟,concept,3037,欣興
C50922,GB300,concept,1815,富喬
C50922,GB300,concept,2059,川湖
C50922,GB300,concept,2301,光寶科
C50922,GB300,concept,2308,台達電
C50922,GB300,concept,2317,鴻海
C50922,GB300,concept,2354,鴻準
C50922,GB300,concept,2383,台光電
C50922,GB300,concept,2421,建準
C50923,無人機,concept,1609,大亞
C50923,無人機,concept,2231,為升
C50923,無人機,concept,2352,佳世達
C50923,無人機,concept,2630,亞航
C50923,無人機,concept,2645,長榮航太
C50923,無人機,concept,3306,鼎天
C50923,無人機,concept,4916,事欣科
C50923,無人機,concept,4976,佳凌
C50924,Oracle甲骨文,concept,2317,鴻海
C50924,Oracle甲骨文,concept,2382,廣達
C50924,Oracle甲骨文,concept,3231,緯創
C50924,Oracle甲骨文,concept,3706,神達
C50924,Oracle甲骨文,concept,6112,邁達特
C50924,Oracle甲骨文,concept,6669,緯穎
C50924,Oracle甲骨文,concept,6689,伊雲谷
C50925,TPU,concept,2330,台積電
C50925,TPU,concept,2356,英業達
C50925,TPU,concept,2368,金像電
C50925,TPU,concept,2383,台光電
C50925,TPU,concept,2454,聯發科
C50925,TPU,concept,3037,欣興
C50925,TPU,concept,3081,聯亞
C50925,TPU,concept,3443,創意
C50926,AWS,concept,2059,川湖
C50926,AWS,concept,2308,台達電
C50926,AWS,concept,2317,鴻海
C50926,AWS,concept,2330,台積電
C50926,AWS,concept,2345,智邦
C50926,AWS,concept,2356,英業達
C50926,AWS,concept,2368,金像電
C50926,AWS,concept,2382,廣達
